store_id,product_id,category,region,current_inventory,mean_daily_demand,safety_stock,rop,eoq,days_of_stock,status,units_to_order
S001,P0013,Groceries,North,356,121.69022222222223,145.75,267.44,569.48,2.9,OPTIMAL,0.0
S001,P0013,Groceries,North,356,144.93,209.6,354.53,644.87,2.5,OPTIMAL,0.0
S001,P0013,Groceries,North,356,133.0096875,178.42,311.43,588.46,2.7,OPTIMAL,0.0
S001,P0014,Groceries,South,293,166.10666666666665,192.27,358.38,618.74,1.8,STOCKOUT_RISK,684.0
S001,P0014,Groceries,South,293,134.79227272727272,185.01,319.8,596.75,2.2,STOCKOUT_RISK,624.0
S001,P0014,Groceries,South,293,155.25722222222223,186.76,342.02,687.33,1.9,STOCKOUT_RISK,736.0
S001,P0014,Groceries,South,293,139.3560606060606,156.39,295.75,580.53,2.1,STOCKOUT_RISK,583.0
S001,P0014,Groceries,South,293,120.02735294117646,158.71,278.74,566.74,2.4,OPTIMAL,0.0
S001,P0014,Groceries,South,293,103.551875,167.53,271.08,504.25,2.8,OPTIMAL,0.0
S001,P0014,Groceries,South,293,138.3551724137931,150.08,288.44,637.03,2.1,OPTIMAL,0.0
S001,P0014,Groceries,South,293,133.1628888888889,197.19,330.35,588.79,2.2,STOCKOUT_RISK,626.0
S001,P0014,Groceries,South,293,150.4721212121212,192.33,342.8,626.02,1.9,STOCKOUT_RISK,676.0
S001,P0014,Groceries,South,293,135.20470588235295,173.22,308.42,575.67,2.2,STOCKOUT_RISK,591.0
S001,P0014,Groceries,South,293,113.69375,166.92,280.61,544.35,2.6,OPTIMAL,0.0
S001,P0014,Groceries,South,293,166.25756756756755,185.68,351.94,697.51,1.8,STOCKOUT_RISK,756.0
S001,P0014,Groceries,South,293,164.0609523809524,206.36,370.42,655.33,1.8,STOCKOUT_RISK,733.0
S001,P0014,Groceries,South,293,155.3354347826087,183.74,339.08,652.0,1.9,STOCKOUT_RISK,698.0
S001,P0014,Groceries,South,293,148.81177777777776,206.95,355.76,626.11,2.0,STOCKOUT_RISK,689.0
S001,P0014,Groceries,South,293,123.30388888888888,167.66,290.96,553.83,2.4,OPTIMAL,0.0
S001,P0014,Groceries,South,293,149.44545454545454,192.36,341.81,634.07,2.0,STOCKOUT_RISK,683.0
S001,P0014,Groceries,South,293,140.0395744680851,183.38,323.42,628.11,2.1,STOCKOUT_RISK,659.0
S001,P0014,Groceries,South,293,139.64514285714284,168.96,308.61,609.38,2.1,STOCKOUT_RISK,625.0
S001,P0014,Groceries,South,293,152.24689655172412,206.7,358.95,614.39,1.9,STOCKOUT_RISK,680.0
S001,P0015,Electronics,East,356,180.15972972972972,222.31,402.47,668.79,2.0,STOCKOUT_RISK,715.0
S001,P0015,Electronics,East,356,153.1775,155.8,308.98,662.59,2.3,OPTIMAL,0.0
S001,P0015,Electronics,East,356,114.30535714285715,159.54,273.85,537.32,3.1,OPTIMAL,0.0
S001,P0015,Electronics,East,356,109.60241379310345,167.05,276.65,536.27,3.2,OPTIMAL,0.0
S001,P0015,Electronics,East,356,143.37113636363637,182.82,326.19,673.78,2.5,OPTIMAL,0.0
S001,P0015,Electronics,East,356,160.03533333333334,217.0,377.04,635.09,2.2,STOCKOUT_RISK,656.0
S001,P0015,Electronics,East,356,167.3244827586207,203.84,371.16,615.37,2.1,STOCKOUT_RISK,631.0
S001,P0015,Electronics,East,356,152.27384615384614,188.84,341.11,611.9,2.3,OPTIMAL,0.0
S001,P0015,Electronics,East,356,139.76500000000001,205.58,345.34,649.41,2.5,OPTIMAL,0.0
S001,P0015,Electronics,East,356,140.52214285714285,188.52,329.04,660.96,2.5,OPTIMAL,0.0
S001,P0015,Electronics,East,356,135.56875,181.3,316.87,615.9,2.6,OPTIMAL,0.0
S001,P0015,Electronics,East,356,144.20322580645163,192.28,336.48,588.71,2.5,OPTIMAL,0.0
S001,P0015,Electronics,East,356,144.70636363636365,188.23,332.94,615.28,2.5,OPTIMAL,0.0
S001,P0015,Electronics,East,356,120.288,187.88,308.17,570.91,3.0,OPTIMAL,0.0
S001,P0015,Electronics,East,356,149.92290322580644,201.38,351.3,682.04,2.4,OPTIMAL,0.0
S001,P0015,Electronics,East,356,149.184375,168.47,317.65,627.41,2.4,OPTIMAL,0.0
S001,P0015,Electronics,East,356,148.89857142857142,176.51,325.41,617.56,2.4,OPTIMAL,0.0
S001,P0015,Electronics,East,356,139.3402380952381,177.91,317.25,604.87,2.6,OPTIMAL,0.0
S001,P0015,Electronics,East,356,122.02333333333333,178.6,300.62,568.91,2.9,OPTIMAL,0.0
S001,P0015,Electronics,East,356,128.5834375,163.2,291.78,576.38,2.8,OPTIMAL,0.0
S001,P0016,Electronics,East,74,126.21292682926828,172.22,298.43,563.73,0.6,STOCKOUT_RISK,788.0
S001,P0016,Electronics,East,74,130.58166666666665,193.48,324.06,605.78,0.6,STOCKOUT_RISK,856.0
S001,P0016,Electronics,East,74,125.81133333333334,162.53,288.34,579.13,0.6,STOCKOUT_RISK,793.0
S001,P0016,Electronics,East,74,136.09964285714287,160.05,296.15,587.3,0.5,STOCKOUT_RISK,809.0
S001,P0016,Electronics,East,74,148.89705882352942,188.45,337.35,638.46,0.5,STOCKOUT_RISK,902.0
S001,P0016,Electronics,East,74,135.89566666666667,168.39,304.29,611.05,0.5,STOCKOUT_RISK,841.0
S001,P0016,Electronics,East,74,153.75658536585368,159.98,313.74,615.52,0.5,STOCKOUT_RISK,855.0
S001,P0016,Electronics,East,74,130.39974999999998,168.0,298.4,573.38,0.6,STOCKOUT_RISK,798.0
S001,P0016,Electronics,East,74,155.10290322580647,209.53,364.63,666.6,0.5,STOCKOUT_RISK,957.0
S001,P0016,Electronics,East,74,148.6959375,176.02,324.72,611.14,0.5,STOCKOUT_RISK,862.0
S001,P0016,Electronics,East,74,127.23599999999999,170.76,298.0,569.13,0.6,STOCKOUT_RISK,793.0
S001,P0016,Electronics,East,74,150.14871794871794,198.38,348.53,632.43,0.5,STOCKOUT_RISK,907.0
S001,P0016,Electronics,East,74,121.31358974358973,142.71,264.02,552.37,0.6,STOCKOUT_RISK,742.0
S001,P0016,Electronics,East,74,124.19682926829267,186.46,310.66,560.1,0.6,STOCKOUT_RISK,797.0
S001,P0016,Electronics,East,74,187.8834375,208.54,396.42,675.37,0.4,STOCKOUT_RISK,998.0
S001,P0016,Electronics,East,74,142.96805555555557,181.62,324.59,637.28,0.5,STOCKOUT_RISK,888.0
S001,P0016,Electronics,East,74,126.47435897435898,152.1,278.57,558.57,0.6,STOCKOUT_RISK,763.0
S001,P0016,Electronics,East,74,146.94388888888886,196.02,342.96,640.8,0.5,STOCKOUT_RISK,910.0
S001,P0016,Electronics,East,74,104.7096875,133.55,238.26,533.73,0.7,STOCKOUT_RISK,698.0
S001,P0016,Electronics,East,74,137.48594594594593,187.45,324.94,594.77,0.5,STOCKOUT_RISK,846.0
S001,P0017,Toys,East,282,131.3864864864865,167.87,299.26,593.43,2.1,STOCKOUT_RISK,611.0
S001,P0017,Toys,East,282,117.83060606060606,166.77,284.6,535.72,2.4,STOCKOUT_RISK,538.0
S001,P0017,Toys,East,282,176.58457142857142,185.72,362.3,656.11,1.6,STOCKOUT_RISK,736.0
S001,P0017,Toys,East,282,114.47477272727274,170.13,284.6,540.75,2.5,STOCKOUT_RISK,543.0
S001,P0017,Toys,East,282,180.1454054054054,214.01,394.16,684.13,1.6,STOCKOUT_RISK,796.0
S001,P0017,Toys,East,282,165.79666666666668,186.5,352.3,679.98,1.7,STOCKOUT_RISK,750.0
S001,P0017,Toys,East,282,148.4077142857143,188.87,337.28,645.88,1.9,STOCKOUT_RISK,701.0
S001,P0017,Toys,East,282,130.87755555555555,161.37,292.25,581.98,2.2,STOCKOUT_RISK,592.0
S001,P0017,Toys,East,282,124.7674358974359,191.77,316.54,616.26,2.3,STOCKOUT_RISK,651.0
S001,P0017,Toys,East,282,141.9975,197.48,339.48,600.66,2.0,STOCKOUT_RISK,658.0
S001,P0017,Toys,East,282,159.13681818181817,186.72,345.86,601.11,1.8,STOCKOUT_RISK,665.0
S001,P0017,Toys,East,282,88.53975,143.65,232.19,499.28,3.2,OPTIMAL,0.0
S001,P0017,Toys,East,282,127.83999999999999,156.21,284.05,571.87,2.2,STOCKOUT_RISK,574.0
S001,P0017,Toys,East,282,175.1377419354839,160.29,335.43,680.95,1.6,STOCKOUT_RISK,734.0
S001,P0017,Toys,East,282,137.1959574468085,182.86,320.06,610.76,2.1,STOCKOUT_RISK,649.0
S001,P0017,Toys,East,282,125.21727272727274,139.02,264.24,564.65,2.3,OPTIMAL,0.0
S001,P0017,Toys,East,282,142.22825,154.27,296.5,593.41,2.0,STOCKOUT_RISK,608.0
S001,P0017,Toys,East,282,138.41862068965517,198.27,336.69,567.14,2.0,STOCKOUT_RISK,622.0
S001,P0017,Toys,East,282,172.9462962962963,203.2,376.15,773.92,1.6,STOCKOUT_RISK,868.0
S001,P0017,Toys,East,282,145.8413157894737,174.44,320.28,643.1,1.9,STOCKOUT_RISK,681.0
S001,P0018,Electronics,East,191,132.93893617021277,165.3,298.24,625.79,1.4,STOCKOUT_RISK,733.0
S001,P0018,Electronics,East,191,161.2459375,200.27,361.52,658.27,1.2,STOCKOUT_RISK,829.0
S001,P0018,Electronics,East,191,142.07357142857143,172.0,314.07,670.31,1.3,STOCKOUT_RISK,793.0
S001,P0018,Electronics,East,191,163.77281250000001,160.4,324.17,662.27,1.2,STOCKOUT_RISK,795.0
S001,P0018,Electronics,East,191,153.88513513513513,194.67,348.56,589.72,1.2,STOCKOUT_RISK,747.0
S001,P0018,Electronics,East,191,149.84864864864863,178.69,328.54,620.55,1.3,STOCKOUT_RISK,758.0
S001,P0018,Electronics,East,191,157.76,202.56,360.32,601.1,1.2,STOCKOUT_RISK,770.0
S001,P0018,Electronics,East,191,129.78145833333335,159.21,288.99,597.44,1.5,STOCKOUT_RISK,695.0
S001,P0018,Electronics,East,191,146.25,212.33,358.58,610.21,1.3,STOCKOUT_RISK,778.0
S001,P0018,Electronics,East,191,139.54666666666668,176.36,315.91,647.03,1.4,STOCKOUT_RISK,772.0
S001,P0018,Electronics,East,191,131.5689189189189,191.32,322.89,581.46,1.5,STOCKOUT_RISK,713.0
S001,P0018,Electronics,East,191,133.20938775510206,162.71,295.92,592.05,1.4,STOCKOUT_RISK,697.0
S001,P0018,Electronics,East,191,123.2602564102564,133.58,256.84,582.61,1.5,STOCKOUT_RISK,648.0
S001,P0018,Electronics,East,191,133.18516129032258,181.97,315.16,570.12,1.4,STOCKOUT_RISK,694.0
S001,P0018,Electronics,East,191,130.97564102564104,169.7,300.68,571.22,1.5,STOCKOUT_RISK,681.0
S001,P0018,Electronics,East,191,169.626,190.2,359.83,649.87,1.1,STOCKOUT_RISK,819.0
S001,P0018,Electronics,East,191,180.93774193548387,221.23,402.17,699.67,1.1,STOCKOUT_RISK,911.0
S001,P0018,Electronics,East,191,151.52310344827586,224.49,376.01,607.16,1.3,STOCKOUT_RISK,792.0
S001,P0018,Electronics,East,191,148.71515151515152,153.41,302.13,644.25,1.3,STOCKOUT_RISK,755.0
S001,P0018,Electronics,East,191,138.36451612903227,168.58,306.94,604.76,1.4,STOCKOUT_RISK,721.0
S001,P0019,Clothing,West,149,131.95636363636365,170.42,302.38,582.58,1.1,STOCKOUT_RISK,736.0
S001,P0019,Clothing,West,149,152.22340425531914,187.67,339.89,630.62,1.0,STOCKOUT_RISK,822.0
S001,P0019,Clothing,West,149,117.26448275862069,171.81,289.07,568.55,1.3,STOCKOUT_RISK,709.0
S001,P0019,Clothing,West,149,134.46583333333334,158.11,292.58,587.14,1.1,STOCKOUT_RISK,731.0
S001,P0019,Clothing,West,149,132.02948717948718,192.46,324.49,597.11,1.1,STOCKOUT_RISK,773.0
S001,P0019,Clothing,West,149,145.64676470588233,165.87,311.52,642.9,1.0,STOCKOUT_RISK,805.0
S001,P0019,Clothing,West,149,138.47931034482758,185.02,323.5,645.57,1.1,STOCKOUT_RISK,820.0
S001,P0019,Clothing,West,149,117.87828571428571,130.15,248.03,539.88,1.3,STOCKOUT_RISK,639.0
S001,P0019,Clothing,West,149,156.58517241379312,202.58,359.17,634.05,1.0,STOCKOUT_RISK,844.0
S001,P0019,Clothing,West,149,123.33057142857142,149.01,272.34,574.58,1.2,STOCKOUT_RISK,698.0
S001,P0019,Clothing,West,149,137.66138888888887,215.34,353.0,598.05,1.1,STOCKOUT_RISK,802.0
S001,P0019,Clothing,West,149,132.71285714285713,176.17,308.88,594.22,1.1,STOCKOUT_RISK,754.0
S001,P0019,Clothing,West,149,144.102972972973,149.8,293.9,584.93,1.0,STOCKOUT_RISK,730.0
S001,P0019,Clothing,West,149,113.02969696969697,169.3,282.33,543.28,1.3,STOCKOUT_RISK,677.0
S001,P0019,Clothing,West,149,143.95818181818183,194.67,338.63,624.59,1.0,STOCKOUT_RISK,814.0
S001,P0019,Clothing,West,149,166.6160606060606,203.59,370.21,629.64,0.9,STOCKOUT_RISK,851.0
S001,P0019,Clothing,West,149,150.21041666666667,204.73,354.94,629.14,1.0,STOCKOUT_RISK,835.0
S001,P0019,Clothing,West,149,164.56241379310347,167.58,332.14,675.75,0.9,STOCKOUT_RISK,859.0
S001,P0019,Clothing,West,149,143.13236842105263,175.43,318.56,640.86,1.0,STOCKOUT_RISK,810.0
S001,P0019,Clothing,West,149,144.15073170731708,209.43,353.58,639.15,1.0,STOCKOUT_RISK,844.0
S001,P0020,Electronics,South,242,130.7923076923077,163.25,294.04,562.08,1.9,STOCKOUT_RISK,614.0
S001,P0020,Electronics,South,242,84.6188,110.85,195.47,470.95,2.9,OPTIMAL,0.0
S001,P0020,Electronics,South,242,142.20964285714285,166.37,308.58,681.18,1.7,STOCKOUT_RISK,748.0
S001,P0020,Electronics,South,242,139.29666666666668,183.91,323.21,600.59,1.7,STOCKOUT_RISK,682.0
S001,P0020,Electronics,South,242,160.35384615384615,206.13,366.48,659.79,1.5,STOCKOUT_RISK,784.0
S001,P0020,Electronics,South,242,155.37108695652174,216.83,372.2,623.21,1.6,STOCKOUT_RISK,753.0
S001,P0020,Electronics,South,242,122.41236842105263,143.09,265.5,580.08,2.0,STOCKOUT_RISK,604.0
S001,P0020,Electronics,South,242,125.2402857142857,151.8,277.04,587.99,1.9,STOCKOUT_RISK,623.0
S001,P0020,Electronics,South,242,130.253125,140.63,270.88,607.8,1.9,STOCKOUT_RISK,637.0
S001,P0020,Electronics,South,242,169.30151515151513,228.42,397.72,626.79,1.4,STOCKOUT_RISK,783.0
S001,P0020,Electronics,South,242,154.40562500000001,178.49,332.9,618.53,1.6,STOCKOUT_RISK,709.0
S001,P0020,Electronics,South,242,112.30600000000001,166.48,278.79,502.41,2.2,STOCKOUT_RISK,539.0
S001,P0020,Electronics,South,242,146.28675675675674,183.26,329.55,624.98,1.7,STOCKOUT_RISK,713.0
S001,P0020,Electronics,South,242,153.86258064516127,205.41,359.27,643.32,1.6,STOCKOUT_RISK,761.0
S001,P0020,Electronics,South,242,138.33105263157896,192.67,331.0,594.12,1.7,STOCKOUT_RISK,683.0
S001,P0020,Electronics,South,242,192.52225806451614,216.6,409.12,772.58,1.3,STOCKOUT_RISK,940.0
S001,P0020,Electronics,South,242,148.73258064516128,170.93,319.66,617.91,1.6,STOCKOUT_RISK,696.0
S001,P0020,Electronics,South,242,161.64645161290323,203.31,364.96,646.17,1.5,STOCKOUT_RISK,769.0
S001,P0020,Electronics,South,242,163.61564102564103,200.29,363.91,665.82,1.5,STOCKOUT_RISK,788.0
S001,P0020,Electronics,South,242,128.17836363636366,152.03,280.21,590.68,1.9,STOCKOUT_RISK,629.0
S002,P0001,Clothing,East,415,144.89333333333332,193.57,338.46,660.03,2.9,OPTIMAL,0.0
S002,P0001,Clothing,East,415,126.45588235294117,174.44,300.9,624.19,3.3,OPTIMAL,0.0
S002,P0001,Clothing,East,415,168.1092105263158,214.88,382.99,668.92,2.5,OPTIMAL,0.0
S002,P0001,Clothing,East,415,150.1934285714286,185.68,335.87,632.86,2.8,OPTIMAL,0.0
S002,P0001,Clothing,East,415,138.042972972973,194.52,332.56,625.37,3.0,OPTIMAL,0.0
S002,P0001,Clothing,East,415,107.80787878787878,159.8,267.61,549.57,3.8,OPTIMAL,0.0
S002,P0001,Clothing,East,415,109.4462962962963,128.9,238.35,548.27,3.8,OPTIMAL,0.0
S002,P0001,Clothing,East,415,191.3438888888889,197.85,389.19,695.78,2.2,OPTIMAL,0.0
S002,P0001,Clothing,East,415,163.1021212121212,205.5,368.6,625.58,2.5,OPTIMAL,0.0
S002,P0001,Clothing,East,415,134.6262068965517,181.08,315.71,602.59,3.1,OPTIMAL,0.0
S002,P0001,Clothing,East,415,166.46085714285715,202.2,368.66,728.79,2.5,OPTIMAL,0.0
S002,P0001,Clothing,East,415,135.38634146341462,144.85,280.24,626.97,3.1,OPTIMAL,0.0
S002,P0001,Clothing,East,415,167.77875,199.59,367.37,637.73,2.5,OPTIMAL,0.0
S002,P0001,Clothing,East,415,145.8839534883721,195.35,341.23,599.98,2.8,OPTIMAL,0.0
S002,P0001,Clothing,East,415,141.29743589743592,169.76,311.06,611.73,2.9,OPTIMAL,0.0
S002,P0001,Clothing,East,415,195.14432432432432,200.75,395.89,708.85,2.1,OPTIMAL,0.0
S002,P0001,Clothing,East,415,142.92133333333334,190.12,333.04,601.52,2.9,OPTIMAL,0.0
S002,P0001,Clothing,East,415,151.83882352941177,168.14,319.98,644.81,2.7,OPTIMAL,0.0
S002,P0001,Clothing,East,415,145.03612903225806,182.45,327.49,691.58,2.9,OPTIMAL,0.0
S002,P0001,Clothing,East,415,153.1353846153846,187.63,340.77,644.82,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,101.88514285714285,125.35,227.24,524.13,3.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,136.144375,173.71,309.85,583.7,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,133.9351724137931,193.52,327.46,593.07,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,140.0639393939394,190.15,330.21,602.17,2.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,137.77916666666667,191.21,328.99,592.25,2.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,124.18520000000001,172.33,296.52,613.06,2.9,OPTIMAL,0.0
S002,P0002,Groceries,North,364,154.3105,183.35,337.66,608.27,2.4,OPTIMAL,0.0
S002,P0002,Groceries,North,364,133.06878048780487,155.21,288.28,648.09,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,135.27243902439025,178.36,313.63,595.5,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,142.27425531914895,195.83,338.1,592.01,2.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,141.91885714285715,194.06,335.98,603.25,2.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,149.03424242424242,162.41,311.44,578.35,2.4,OPTIMAL,0.0
S002,P0002,Groceries,North,364,141.75777777777776,160.6,302.36,566.17,2.6,OPTIMAL,0.0
S002,P0002,Groceries,North,364,136.9442105263158,193.84,330.78,626.48,2.7,OPTIMAL,0.0
S002,P0002,Groceries,North,364,152.89166666666668,204.83,357.72,631.58,2.4,OPTIMAL,0.0
S002,P0002,Groceries,North,364,121.23217391304348,150.03,271.26,566.47,3.0,OPTIMAL,0.0
S002,P0002,Groceries,North,364,128.5609375,189.93,318.49,620.45,2.8,OPTIMAL,0.0
S002,P0002,Groceries,North,364,117.83048780487805,128.8,246.63,537.42,3.1,OPTIMAL,0.0
S002,P0002,Groceries,North,364,130.76225,156.07,286.83,579.18,2.8,OPTIMAL,0.0
S002,P0002,Groceries,North,364,117.81948717948718,187.09,304.91,549.26,3.1,OPTIMAL,0.0
S002,P0003,Clothing,South,372,157.9160465116279,192.87,350.79,688.57,2.4,OPTIMAL,0.0
S002,P0003,Clothing,South,372,112.45032258064516,152.53,264.98,540.8,3.3,OPTIMAL,0.0
S002,P0003,Clothing,South,372,140.41840909090908,156.84,297.26,592.48,2.6,OPTIMAL,0.0
S002,P0003,Clothing,South,372,141.84162162162164,197.85,339.69,598.43,2.6,OPTIMAL,0.0
S002,P0003,Clothing,South,372,103.29214285714285,133.09,236.38,533.93,3.6,OPTIMAL,0.0
S002,P0003,Clothing,South,372,149.7607142857143,193.37,343.13,715.07,2.5,OPTIMAL,0.0
S002,P0003,Clothing,South,372,108.32934782608694,182.9,291.23,517.63,3.4,OPTIMAL,0.0
S002,P0003,Clothing,South,372,159.3925,169.43,328.82,676.19,2.3,OPTIMAL,0.0
S002,P0003,Clothing,South,372,120.76722222222222,186.72,307.49,539.82,3.1,OPTIMAL,0.0
S002,P0003,Clothing,South,372,161.132,191.98,353.11,708.66,2.3,OPTIMAL,0.0
S002,P0003,Clothing,South,372,114.13571428571429,177.22,291.36,569.57,3.3,OPTIMAL,0.0
S002,P0003,Clothing,South,372,122.76341463414634,187.96,310.72,569.59,3.0,OPTIMAL,0.0
S002,P0003,Clothing,South,372,160.1129411764706,214.72,374.83,667.29,2.3,STOCKOUT_RISK,670.0
S002,P0003,Clothing,South,372,127.33631578947367,164.5,291.84,581.28,2.9,OPTIMAL,0.0
S002,P0003,Clothing,South,372,171.1406451612903,192.73,363.87,626.81,2.2,OPTIMAL,0.0
S002,P0003,Clothing,South,372,171.6475,180.77,352.42,680.08,2.2,OPTIMAL,0.0
S002,P0003,Clothing,South,372,122.79826086956523,185.3,308.1,543.29,3.0,OPTIMAL,0.0
S002,P0003,Clothing,South,372,168.36307692307693,198.28,366.64,665.23,2.2,OPTIMAL,0.0
S002,P0003,Clothing,South,372,145.60130434782607,161.24,306.84,585.16,2.6,OPTIMAL,0.0
S002,P0003,Clothing,South,372,129.17939393939395,200.1,329.28,581.66,2.9,OPTIMAL,0.0
S002,P0004,Toys,West,133,116.33500000000001,169.61,285.95,561.08,1.1,STOCKOUT_RISK,714.0
S002,P0004,Toys,West,133,146.81035714285713,187.25,334.06,624.08,0.9,STOCKOUT_RISK,825.0
S002,P0004,Toys,West,133,154.998,160.36,315.36,703.62,0.9,STOCKOUT_RISK,886.0
S002,P0004,Toys,West,133,153.14,196.67,349.81,637.23,0.9,STOCKOUT_RISK,854.0
S002,P0004,Toys,West,133,132.4745945945946,171.88,304.35,597.38,1.0,STOCKOUT_RISK,769.0
S002,P0004,Toys,West,133,135.66882352941175,189.1,324.77,610.87,1.0,STOCKOUT_RISK,803.0
S002,P0004,Toys,West,133,152.41297297297297,165.08,317.49,612.92,0.9,STOCKOUT_RISK,797.0
S002,P0004,Toys,West,133,137.34026315789475,185.62,322.96,612.86,1.0,STOCKOUT_RISK,803.0
S002,P0004,Toys,West,133,173.02075,165.67,338.69,704.88,0.8,STOCKOUT_RISK,911.0
S002,P0004,Toys,West,133,111.4657142857143,152.74,264.21,519.47,1.2,STOCKOUT_RISK,651.0
S002,P0004,Toys,West,133,176.69366666666664,216.86,393.55,682.27,0.8,STOCKOUT_RISK,943.0
S002,P0004,Toys,West,133,149.1246875,218.95,368.07,617.7,0.9,STOCKOUT_RISK,853.0
S002,P0004,Toys,West,133,137.79263157894738,162.19,299.98,614.06,1.0,STOCKOUT_RISK,781.0
S002,P0004,Toys,West,133,157.65848484848487,183.79,341.45,704.27,0.8,STOCKOUT_RISK,913.0
S002,P0004,Toys,West,133,161.07926829268294,199.12,360.2,649.45,0.8,STOCKOUT_RISK,877.0
S002,P0004,Toys,West,133,126.72818181818182,189.17,315.9,589.71,1.0,STOCKOUT_RISK,773.0
S002,P0004,Toys,West,133,134.44261904761905,170.27,304.71,563.58,1.0,STOCKOUT_RISK,735.0
S002,P0004,Toys,West,133,160.33205882352942,176.36,336.69,606.48,0.8,STOCKOUT_RISK,810.0
S002,P0004,Toys,West,133,126.2041935483871,146.06,272.26,582.64,1.1,STOCKOUT_RISK,722.0
S002,P0004,Toys,West,133,140.5092105263158,165.36,305.87,617.01,0.9,STOCKOUT_RISK,790.0
S002,P0005,Toys,West,464,149.49205128205128,194.8,344.29,581.93,3.1,OPTIMAL,0.0
S002,P0005,Toys,West,464,145.886,191.71,337.6,616.56,3.2,OPTIMAL,0.0
S002,P0005,Toys,West,464,157.416,170.04,327.46,669.57,2.9,OPTIMAL,0.0
S002,P0005,Toys,West,464,157.58444444444444,185.61,343.19,628.95,2.9,OPTIMAL,0.0
S002,P0005,Toys,West,464,127.55558139534884,156.95,284.51,583.92,3.6,OPTIMAL,0.0
S002,P0005,Toys,West,464,133.35666666666665,176.94,310.3,562.78,3.5,OPTIMAL,0.0
S002,P0005,Toys,West,464,122.95914285714285,160.12,283.08,548.69,3.8,OPTIMAL,0.0
S002,P0005,Toys,West,464,154.44333333333336,154.87,309.31,648.07,3.0,OPTIMAL,0.0
S002,P0005,Toys,West,464,135.23961538461538,186.96,322.2,594.89,3.4,OPTIMAL,0.0
S002,P0005,Toys,West,464,141.14545454545456,163.49,304.64,632.03,3.3,OPTIMAL,0.0
S002,P0005,Toys,West,464,133.75400000000002,165.47,299.22,569.51,3.5,OPTIMAL,0.0
S002,P0005,Toys,West,464,99.6615625,150.73,250.39,499.35,4.7,OPTIMAL,0.0
S002,P0005,Toys,West,464,135.347,195.76,331.11,583.52,3.4,OPTIMAL,0.0
S002,P0005,Toys,West,464,148.43666666666667,176.33,324.77,615.62,3.1,OPTIMAL,0.0
S002,P0005,Toys,West,464,122.94666666666666,155.54,278.49,574.87,3.8,OPTIMAL,0.0
S002,P0005,Toys,West,464,167.69771428571428,197.45,365.15,659.53,2.8,OPTIMAL,0.0
S002,P0005,Toys,West,464,141.84821428571428,142.21,284.06,619.59,3.3,OPTIMAL,0.0
S002,P0005,Toys,West,464,139.42027777777778,198.87,338.29,627.41,3.3,OPTIMAL,0.0
S002,P0005,Toys,West,464,118.85857142857144,130.61,249.47,601.28,3.9,OPTIMAL,0.0
S002,P0005,Toys,West,464,126.59864864864866,142.64,269.24,558.16,3.7,OPTIMAL,0.0
S002,P0006,Toys,East,160,144.11216216216215,211.59,355.7,614.39,1.1,STOCKOUT_RISK,810.0
S002,P0006,Toys,East,160,136.0651515151515,165.68,301.75,584.9,1.2,STOCKOUT_RISK,727.0
S002,P0006,Toys,East,160,145.0910344827586,148.48,293.57,602.01,1.1,STOCKOUT_RISK,736.0
S002,P0006,Toys,East,160,147.59205128205127,172.31,319.9,691.82,1.1,STOCKOUT_RISK,852.0
S002,P0006,Toys,East,160,124.1342105263158,156.78,280.91,566.28,1.3,STOCKOUT_RISK,687.0
S002,P0006,Toys,East,160,162.215,146.5,308.72,630.87,1.0,STOCKOUT_RISK,780.0
S002,P0006,Toys,East,160,148.60472222222222,198.53,347.13,646.03,1.1,STOCKOUT_RISK,833.0
S002,P0006,Toys,East,160,121.23826086956522,164.32,285.56,581.78,1.3,STOCKOUT_RISK,707.0
S002,P0006,Toys,East,160,132.66974358974358,169.88,302.55,625.31,1.2,STOCKOUT_RISK,768.0
S002,P0006,Toys,East,160,157.69481481481483,181.77,339.46,609.18,1.0,STOCKOUT_RISK,789.0
S002,P0006,Toys,East,160,142.79071428571427,199.17,341.96,640.01,1.1,STOCKOUT_RISK,822.0
S002,P0006,Toys,East,160,130.30945945945945,145.09,275.4,619.47,1.2,STOCKOUT_RISK,735.0
S002,P0006,Toys,East,160,138.96317073170732,204.33,343.29,578.02,1.2,STOCKOUT_RISK,761.0
S002,P0006,Toys,East,160,149.568,186.67,336.24,616.04,1.1,STOCKOUT_RISK,792.0
S002,P0006,Toys,East,160,157.00577777777778,202.57,359.58,638.57,1.0,STOCKOUT_RISK,838.0
S002,P0006,Toys,East,160,116.65292682926831,145.56,262.21,600.84,1.4,STOCKOUT_RISK,703.0
S002,P0006,Toys,East,160,116.72428571428571,157.22,273.94,567.36,1.4,STOCKOUT_RISK,681.0
